"year","month","day","vessel","haul_number","area","strata","meandepth","hauling_time","nbtot","ptot","TA_lat_fin","TA_lon_fin","sqkm","W_sqkm","doy"
2000,6,14,"PEC",98,18,"E",558,1335,NA,NA,40.7631666666667,18.4321666666667,0.0902364,NA,166
2000,6,10,"PEC",99,18,"A",46.5,1005,10,112,41.1191666666667,16.995,0.042423,2.64007731654998,162
2001,7,4,"PEC",1,18,"A",41.5,1530,6,308,41.653,19.3788333333333,0.0459265,6.70636778330593,185
2001,7,2,"PEC",10,18,"B",89.5,840,5,297,40.7983333333333,19.1928333333333,0.0422659,7.02694134041864,183
2001,6,9,"PEC",100,18,"A",42.5,1100,2,193,41.2145,16.6991666666667,0.0438924,4.39711658510357,160
2001,6,22,"PEC",101,18,"B",58.5,1340,13,410,40.8788333333333,17.5426666666667,0.0432285,9.48448361613288,173
2001,6,13,"PEC",102,18,"C",113.5,1905,7,310,41.1428333333333,17.1771666666667,0.0461148,6.72235377796282,164
2001,6,13,"PEC",103,18,"C",118.5,1805,12,565,41.174,17.1208333333333,0.0461148,12.2520318856419,164
2001,6,13,"PEC",104,18,"B",83.5,2030,20,500,41.1276666666667,17.0658333333333,0.0443025,11.2860448055979,164
2001,6,9,"PEC",105,18,"A",49,1155,10,229,41.2106666666667,16.7575,0.0438924,5.21730413465657,160
2001,6,17,"PEC",106,18,"C",109.5,1555,16,391,41.2136666666667,16.9515,0.0461148,8.47883976510795,168
2001,6,13,"PEC",107,18,"C",103.5,1645,21,1004,41.1981666666667,17,0.0463926,21.6413824618581,164
2001,6,12,"PEC",108,18,"B",67,1120,4,110,41.3746666666667,16.5715,0.0438924,2.50612862363416,163
2001,6,2,"PEC",109,18,"A",34,1305,NA,NA,41.2741666666667,16.5921666666667,0.043059,NA,153
2001,7,13,"PEC",11,18,"B",95.5,935,10,427,40.7571666666667,19.18,0.0437655,9.75654339605397,194
2001,6,4,"PEC",110,18,"C",111,1050,19,435,41.3648333333333,16.86,0.044571,9.75970922797335,155
2001,6,4,"PEC",111,18,"C",106,950,25,280,41.3183333333333,16.845,0.0430438,6.50500188180412,155
2001,6,12,"PEC",112,18,"B",58,1210,4,75,41.3291666666667,16.5845,0.0447258,1.67688448278175,163
2001,6,5,"PEC",113,18,"C",114.5,1235,36,1800,41.4553333333333,16.8556666666667,0.0437655,41.1282859786818,156
2001,6,8,"PEC",114,18,"B",53,825,13,263,41.3076666666667,16.5788333333333,0.0438924,5.9919257092344,159
2001,6,8,"PEC",115,18,"A",29.5,720,NA,NA,41.2626666666667,16.5561666666667,0.043059,NA,159
2001,6,14,"PEC",116,18,"E",528.5,1030,NA,NA,41.5245,17.1538333333333,0.0902364,NA,165
2001,6,12,"PEC",117,18,"A",49.5,2115,7,57,41.7801666666667,16.3766666666667,0.0409694,1.39128227408749,163
2001,6,11,"PEC",118,18,"A",49,1940,5,123,41.7231666666667,16.3773333333333,0.0438924,2.80230746097274,162
2001,6,11,"PEC",119,18,"A",34.5,1850,1,48,41.6921666666667,16.3343333333333,0.0416175,1.15336096593981,162
2001,7,13,"PEC",12,18,"B",92,705,10,430,40.8661666666667,19.185,0.0422659,10.1736861157576,194
2001,6,9,"PEC",120,18,"A",28,540,NA,NA,41.6556666666667,16.3236666666667,0.0416175,NA,160
2001,6,10,"PEC",121,18,"A",26,1805,NA,NA,41.6576666666667,16.313,0.042423,NA,161
2001,6,10,"PEC",122,18,"A",29,1715,1,80,41.6145,16.3225,0.0341438,2.34303153134683,161
2001,6,10,"PEC",123,18,"A",35.5,1635,1,140,41.578,16.3538333333333,0.0395,3.54430379746835,161
2001,6,11,"PEC",124,18,"A",44,550,2,9,41.445,16.4053333333333,0.042423,0.212149070079909,162
2001,6,11,"PEC",125,18,"A",47.5,645,5,146,41.419,16.4391666666667,0.042423,3.44152935907409,162
2001,6,12,"PEC",126,18,"B",55.5,2025,11,269,41.7491666666667,16.4025,0.0447258,6.01442567824388,163
2001,6,3,"PEC",127,18,"B",71.5,705,46,303,41.59,16.4845,0.0447258,6.77461331043827,154
2001,6,3,"PEC",128,18,"B",75,820,24,432,41.565,16.5116666666667,0.0452814,9.54034106719315,154
2001,6,6,"PEC",129,18,"B",58.5,600,29,241,41.602,16.4295,0.0438924,5.49069998450757,157
2001,7,12,"PEC",13,18,"B",95.5,610,10,375,40.887,19.1841666666667,0.0422659,8.87240068234676,193
2001,6,6,"PEC",130,18,"B",79.5,855,17,50,41.5376666666667,16.5453333333333,0.0452814,1.10420614203624,157
2001,6,6,"PEC",131,18,"B",78,950,10,211,41.497,16.5645,0.0452814,4.65974991939295,157
2001,6,16,"PEC",132,18,"C",119,1545,41,2100,41.9228333333333,16.6093333333333,0.0463926,45.2658398106595,167
2001,6,16,"PEC",133,18,"C",128,1635,78,2250,41.9008333333333,16.646,0.0463926,48.4991140828494,167
2001,6,16,"PEC",134,18,"C",120,1730,54,2100,41.8733333333333,16.677,0.0463926,45.2658398106595,167
2001,6,10,"PEC",135,18,"C",119.5,1340,30,1000,41.5186666666667,16.8358333333333,0.0479457,20.8569277328311,161
2001,6,17,"PEC",136,18,"C",112,1205,26,752,41.3146666666667,16.905,0.0430438,17.4705764825596,168
2001,6,5,"PEC",137,18,"C",116,1145,33,961,41.4195,16.869,0.044571,21.5611047542124,156
2001,6,19,"PEC",138,18,"C",112.5,1630,18,1248,41.2768333333333,16.9238333333333,0.0476586,26.1862497009983,170
2001,6,15,"PEC",139,18,"D",218.5,1035,27,1019,41.9673333333333,16.7968333333333,0.0712557,14.3006103371379,166
2001,7,5,"PEC",14,18,"C",111,915,36,1800,41.3775,19.1013333333333,0.0422659,42.5875232752645,186
2001,6,15,"PEC",140,18,"D",226.5,1150,35,1900,41.9218333333333,16.8265,0.0712557,26.6645335039863,166
2001,6,16,"PEC",141,18,"D",230,1315,36,1300,41.8843333333333,16.845,0.0716724,18.138083837014,167
2001,6,14,"PEC",142,18,"D",437.5,1300,1,457,41.5618333333333,17.0773333333333,0.0934554,4.89003310670117,165
2001,6,15,"PEC",143,18,"E",519,625,1,675,41.9895,16.9923333333333,0.0966744,6.98220004468608,166
2001,6,15,"PEC",144,18,"E",519.5,805,NA,NA,42.0506666666667,16.9875,0.0934554,NA,166
2001,6,14,"PEC",145,18,"E",524.5,700,NA,NA,41.4753333333333,17.1603333333333,0.0902364,NA,165
2001,6,14,"PEC",146,18,"E",530.5,850,NA,NA,41.5273333333333,17.1558333333333,0.0902364,NA,165
2001,7,3,"PEC",15,18,"C",102.5,810,30,1200,41.3166666666667,19.1371666666667,0.0437655,27.4188573191212,184
2001,7,14,"PEC",16,18,"C",154,1153,53,835,40.8056666666667,19.0596666666667,0.0461148,18.1069851761257,195
2001,7,14,"PEC",17,18,"C",160.5,1100,54,1000,40.771,19.0705,0.0461148,21.6850121869769,195
2001,7,13,"PEC",18,18,"C",166.5,1005,58,1500,40.7363333333333,19.0836666666667,0.0461148,32.5275182804653,194
2001,7,10,"PEC",19,18,"C",148,605,10,454,40.5923333333333,19.1796666666667,0.044571,10.1859953781607,191
2001,7,14,"PEC",2,18,"A",38.5,1515,23,1226,41.0698333333333,19.3825,0.04296,28.5381750465549,195
2001,7,10,"PEC",20,18,"C",156,815,12,600,40.6653333333333,19.1345,0.044571,13.4616679006529,191
2001,7,12,"PEC",21,18,"C",167.5,915,48,3200,40.6991666666667,19.1096666666667,0.0461148,69.3920389983259,193
2001,7,12,"PEC",22,18,"C",156,725,15,800,40.6245,19.1505,0.044571,17.9488905342039,193
2001,7,12,"PEC",23,18,"C",168.5,1940,24,668,40.5546666666667,19.175,0.0448395,14.8975791433892,193
2001,7,5,"PEC",24,18,"D",302,1620,18,2000,41.2038333333333,18.8723333333333,0.0902364,22.1640047696938,186
2001,6,5,"PEC",25,18,"D",300.5,1445,26,3350,41.1598333333333,18.8561666666667,0.0934554,35.8459757274593,156
2001,7,5,"PEC",26,18,"D",297.5,1315,11,620,41.0918333333333,18.8616666666667,0.0918441,6.75056971541993,186
2001,7,9,"PEC",27,18,"D",334,1155,13,8831,40.7255,19.0043333333333,0.0955632,92.4100490565406,190
2001,7,10,"PEC",28,18,"D",298,1415,23,8120,40.6435,19.0725,0.0886806,91.5645586520615,191
2001,7,10,"PEC",29,18,"D",293,1115,6,500,40.6375,19.0791666666667,0.0886806,5.63821173965896,191
2001,7,4,"PEC",3,18,"A",38,1845,6,230,41.2246666666667,19.383,0.04296,5.35381750465549,185
2001,7,11,"PEC",30,18,"D",301,940,8,3000,40.5725,19.0986666666667,0.0902364,33.2460071545407,192
2001,7,11,"PEC",31,18,"D",308,905,14,516,40.5083333333333,19.1181666666667,0.0902364,5.71831323058101,192
2001,7,6,"PEC",32,18,"E",550.5,1110,NA,NA,41.0586666666667,18.763,0.0902364,NA,187
2001,7,7,"PEC",33,18,"D",500.5,555,NA,NA,40.8778333333333,18.8426666666667,0.0934554,NA,188
2001,7,6,"PEC",34,18,"E",573.5,925,NA,NA,40.9931666666667,18.7676666666667,0.0934554,NA,187
2001,7,6,"PEC",35,18,"E",518,740,NA,NA,40.9356666666667,18.8015,0.0961188,NA,187
2001,7,9,"PEC",36,18,"E",583,1510,1,1800,40.7093333333333,18.9715,0.090755,19.8336179824803,190
2001,7,9,"PEC",37,18,"E",505,1650,NA,NA,40.6575,19.0096666666667,0.1004675,NA,190
2001,7,9,"PEC",38,18,"E",542,1855,3,1600,40.5963333333333,19.0076666666667,0.0934554,17.120466019085,190
2001,7,11,"PEC",39,18,"E",547.5,2035,3,3700,40.541,19.0193333333333,0.090755,40.769103630654,192
2001,7,4,"PEC",4,18,"B",81,1315,16,568,41.5903333333333,19.2561666666667,0.0422659,13.4387295668612,185
2001,7,11,"PEC",40,18,"E",531.5,555,NA,NA,40.4578333333333,19.0848333333333,0.0897178,NA,192
2001,7,4,"PEC",5,18,"B",83.5,1200,49,1887,41.5083333333333,19.266,0.045108,41.8329342910349,185
2001,7,4,"PEC",6,18,"B",90.5,1105,96,3130,41.4625,19.2678333333333,0.045108,69.3890219029884,185
2001,7,3,"PEC",7,18,"B",85,705,13,1000,41.2656666666667,19.1796666666667,0.043497,22.9900912706623,184
2001,6,25,"PEC",75,18,"B",90.5,1255,22,1178,40.2486666666667,18.5196666666667,0.0443025,26.5899215619886,176
2001,6,25,"PEC",76,18,"B",89.5,1105,32,1167,40.3536666666667,18.419,0.0443025,26.3416285762654,176
2001,6,26,"PEC",77,18,"D",337.5,915,4,352,40.3673333333333,18.6168333333333,0.0902364,3.90086483946611,177
2001,6,28,"PEC",78,18,"E",505,1105,NA,NA,40.4256666666667,18.6345,0.0902364,NA,179
2001,6,28,"PEC",79,18,"C",116,1245,74,1830,40.4363333333333,18.5356666666667,0.0433031,42.2602538848258,179
2001,7,3,"PEC",8,18,"B",75,2000,36,2100,41.202,19.3188333333333,0.0432285,48.5790624240952,184
2001,6,19,"PEC",80,18,"A",41.5,1805,NA,NA,41.1356666666667,16.9446666666667,0.0468154,NA,170
2001,6,29,"PEC",81,18,"C",142,1705,10,271,40.663,18.4866666666667,0.0438217,6.18415077461623,180
2001,6,29,"PEC",82,18,"D",292,1550,6,803,40.6658333333333,18.5201666666667,0.0955632,8.40281614680128,180
2001,6,23,"PEC",83,18,"C",119.5,955,25,850,40.6696666666667,18.3826666666667,0.0461148,18.4322603589303,174
2001,6,28,"PEC",84,18,"C",112,1450,30,1100,40.5653333333333,18.4935,0.044571,24.6797244845303,179
2001,6,27,"PEC",85,18,"D",409,845,1,400,40.7066666666667,18.5118333333333,0.0902364,4.43280095393877,178
2001,6,28,"PEC",86,18,"E",546,1030,1,1300,40.6745,18.577,0.0934554,13.9103786405066,179
2001,6,29,"PEC",87,18,"E",562,1215,3,1036,40.6153333333333,18.6141666666667,0.0902364,11.4809544707014,180
2001,6,25,"PEC",88,18,"B",92,810,28,494,40.5858333333333,18.2755,0.0452814,10.9095566833181,176
2001,6,20,"PEC",89,18,"C",121,900,45,1263,40.689,18.3558333333333,0.044571,28.3368109308743,171
2001,7,2,"PEC",9,18,"B",88,755,20,1114,40.8353333333333,19.1951666666667,0.0437655,25.4538392112509,183
2001,6,23,"PEC",90,18,"C",117.5,1050,33,1200,40.6576666666667,18.3813333333333,0.0448395,26.7621182216572,174
2001,6,23,"PEC",91,18,"E",548.5,1305,1,1950,40.7525,18.4815,0.0934554,20.8655679607599,174
2001,6,29,"PEC",92,18,"D",323,1415,9,2000,40.6098333333333,18.5648333333333,0.0929183,21.5242853130115,180
2001,6,20,"PEC",93,18,"C",122.5,805,65,819,40.7058333333333,18.3153333333333,0.0448395,18.2651456862811,171
2001,6,24,"PEC",94,18,"D",390.5,930,6,1750,40.7491666666667,18.3921666666667,0.0929183,18.8337496488851,175
2001,6,20,"PEC",95,18,"C",123,710,28,1450,40.7173333333333,18.2783333333333,0.0463926,31.2549846311696,171
2001,6,24,"PEC",96,18,"D",354.5,800,10,897,40.7715,18.3256666666667,0.0929183,9.65364196288568,175
2001,6,22,"PEC",97,18,"C",109.5,1645,45,1158,40.8103333333333,17.9495,0.0463926,24.9608773813065,173
2001,6,24,"PEC",98,18,"E",563.5,1120,1,370,40.7683333333333,18.4126666666667,0.0934554,3.95910776691342,175
2001,6,19,"PEC",99,18,"A",43.5,1855,6,322,41.1196666666667,16.9926666666667,0.0453618,7.09848374623582,170
2002,8,6,"PEC",1,18,"A",47.5,1730,27,700,41.6155,19.351,0.0416175,16.8198474199555,218
2002,8,8,"PEC",10,18,"B",88.5,1435,5,168,40.7876666666667,19.1928333333333,0.032592,5.15463917525773,220
2002,7,30,"PEC",100,18,"A",42,1920,2,24,41.2005,16.7463333333333,0.0409694,0.58580306277368,211
2002,7,31,"PEC",101,18,"B",59,1145,10,380,40.8765,17.5418333333333,0.0432285,8.79049701007437,212
2002,7,31,"PEC",102,18,"C",115.5,915,25,800,41.1208333333333,17.2226666666667,0.0461148,17.3480097495815,212
2002,7,31,"PEC",103,18,"C",115.5,820,33,1600,41.1511666666667,17.1668333333333,0.044571,35.8977810684077,212
2002,7,31,"PEC",104,18,"B",89.5,605,4,70,41.135,17.0445,0.045837,1.52715055522831,212
2002,7,30,"PEC",105,18,"B",55.5,1812,6,395,41.1898333333333,16.8061666666667,0.0438924,8.99928005759539,211
2002,7,30,"PEC",106,18,"C",113,1315,20,600,41.2516666666667,16.9625,0.0461148,13.0110073121861,211
2002,7,31,"PEC",107,18,"C",118,720,28,1200,41.1758333333333,17.1153333333333,0.0463926,25.8661941775197,212
2002,7,25,"PEC",108,18,"B",68,1413,26,460,41.3743333333333,16.5421666666667,0.0409694,11.2278920364955,206
2002,7,26,"PEC",109,18,"A",38,640,14,200,41.2518333333333,16.6071666666667,0.043059,4.64478970714601,207
2002,8,8,"PEC",11,18,"B",89,1343,31,829,40.7543333333333,19.1891666666667,0.0392504,21.1208038644192,220
2002,7,26,"PEC",110,18,"C",112,1005,17,500,41.4261666666667,16.8446666666667,0.0430438,11.6160747889359,207
2002,7,6,"PEC",111,18,"C",108,905,20,600,41.419,16.8125,0.0430438,13.9392897467231,187
2002,7,25,"PEC",112,18,"B",54.5,1510,12,736,41.3356666666667,16.5621666666667,0.0417473,17.6298826510936,206
2002,7,26,"PEC",113,18,"C",117.5,1055,40,830,41.457,16.8481666666667,0.0427845,19.3995489020556,207
2002,7,30,"PEC",116,18,"E",521.5,820,1,3500,41.5183333333333,17.148,0.0902364,38.7870083469642,211
2002,7,27,"PEC",117,18,"A",45.5,1845,20,250,41.7838333333333,16.3755,0.0409694,6.10211523722583,208
2002,7,25,"PEC",118,18,"A",46.5,620,82,880,41.6861666666667,16.3786666666667,0.0409694,21.4794456350349,206
2002,8,8,"PEC",12,18,"B",94,1630,28,463,40.8733333333333,19.1815,0.0422659,10.9544573758041,220
2002,7,24,"PEC",121,18,"A",25,2025,2,23,41.7205,16.3153333333333,0.041488,0.554377169301967,205
2002,7,25,"PEC",123,18,"A",44.5,1140,10,97,41.5266666666667,16.398,0.0409694,2.36762071204362,206
2002,7,25,"PEC",124,18,"A",49.5,715,30,374,41.6483333333333,16.4018333333333,0.0438924,8.52083732035614,206
2002,7,25,"PEC",125,18,"A",47,1243,30,519,41.4556666666667,16.4268333333333,0.042423,12.2339297079414,206
2002,7,24,"PEC",126,18,"B",61,1745,35,779,41.702,16.4178333333333,0.0417473,18.6598893820678,205
2002,7,25,"PEC",128,18,"B",70,900,33,660,41.5853333333333,16.4761666666667,0.0437655,15.0803715255167,206
2002,7,25,"PEC",129,18,"B",56,802,22,972,41.6171666666667,16.4226666666667,0.0395,24.6075949367089,206
2002,8,8,"PEC",13,18,"B",93,1725,34,1487,40.916,19.191,0.04075,36.4907975460123,220
2002,7,25,"PEC",131,18,"B",74.5,1003,21,320,41.5286666666667,16.5195,0.0422659,7.5711152489359,206
2002,7,24,"PEC",132,18,"C",119,1537,7,50,41.9186666666667,16.6215,0.0433031,1.15465174548704,205
2002,7,24,"PEC",133,18,"C",127.5,1445,51,1637,41.895,16.6593333333333,0.0433031,37.8032981472458,205
2002,7,24,"PEC",134,18,"C",120,1345,344,7696,41.852,16.677,0.0448395,171.634384861562,205
2002,7,26,"PEC",135,18,"C",122.5,1145,45,1052,41.5016666666667,16.8541666666667,0.0433031,24.2938727250474,207
2002,7,30,"PEC",136,18,"C",120,1105,17,700,41.3155,16.945,0.0461148,15.1795085308838,211
2002,7,26,"PEC",137,18,"C",127.5,1235,67,1008,41.54,16.862,0.0430438,23.4180067744948,207
2002,7,30,"PEC",138,18,"C",116,1410,19,600,41.2323333333333,16.9968333333333,0.0491858,12.1986426976892,211
2002,7,24,"PEC",139,18,"D",218.5,1155,87,726,41.9516666666667,16.8015,0.0855,8.49122807017544,205
2002,8,6,"PEC",14,18,"C",115,540,51,2615,41.4225,19.1126666666667,0.0422659,61.8702074248981,218
2002,7,26,"PEC",142,18,"D",400,1455,5,2500,41.5573333333333,17.0823333333333,0.0902364,27.7050059621173,207
2002,7,24,"PEC",143,18,"E",528,655,2,232,42.0133333333333,16.9955,0.0902364,2.57102455328448,205
2002,7,24,"PEC",144,18,"E",508,835,1,173,42.071,16.9948333333333,0.0902364,1.91718641257852,205
2002,7,30,"PEC",146,18,"E",550,630,NA,NA,41.551,17.1671666666667,0.0966744,NA,211
2002,8,6,"PEC",15,18,"C",110.5,630,61,2300,41.382,19.1221666666667,0.0437655,52.552809861649,218
2002,8,8,"PEC",16,18,"C",103.5,1540,28,1625,40.8405,19.16,0.0394912,41.1484077465359,220
2002,8,7,"PEC",17,18,"C",106.5,545,NA,NA,40.758,19.1573333333333,0.0422659,NA,219
2002,8,8,"PEC",19,18,"C",160.5,1050,53,480,40.6135,19.1546666666667,0.0430438,11.1514317973785,220
2002,8,8,"PEC",2,18,"A",39.5,1915,53,1476,41.0578333333333,19.3803333333333,0.045936,32.1316614420063,220
2002,8,7,"PEC",21,18,"C",162.5,700,224,3800,40.69,19.1216666666667,0.0430438,88.282168395913,219
2002,8,7,"PEC",22,18,"C",165.5,755,426,3490,40.6588333333333,19.1258333333333,0.0430438,81.0802020267727,219
2002,8,8,"PEC",23,18,"C",145.5,1145,105,995,40.5823333333333,19.1765,0.0430438,23.1159888299825,220
2002,8,3,"PEC",24,18,"D",307.5,2022,48,715,41.1955,18.8511666666667,0.0902364,7.92363170516554,215
2002,8,3,"PEC",25,18,"D",305,1900,129,900,41.1305,18.852,0.0902364,9.97380214636222,215
2002,8,3,"PEC",26,18,"D",293.5,1740,48,290,41.0761666666667,18.8691666666667,0.0886806,3.27016280900219,215
2002,8,3,"PEC",27,18,"D",333,1005,28,365,40.7191666666667,19.0048333333333,0.0891992,4.0919649503583,215
2002,8,8,"PEC",28,18,"D",308.5,939,36,1800,40.6626666666667,19.0525,0.0886806,20.2975622627722,220
2002,8,7,"PEC",30,18,"D",294,2030,39,300,40.506,19.1285,0.0827022,3.62747302973802,219
2002,8,7,"PEC",31,18,"D",255.5,1915,54,454,40.4593333333333,19.1776666666667,0.0902364,5.0312290827205,219
2002,8,3,"PEC",32,18,"E",544,1543,1,2250,40.9683333333333,18.7826666666667,0.0902364,24.9345053659056,215
2002,8,3,"PEC",33,18,"E",536.5,1205,5,3200,40.8203333333333,18.8838333333333,0.0902364,35.4624076315101,215
2002,8,3,"PEC",35,18,"E",533.5,1345,3,319,40.8778333333333,18.8408333333333,0.0897178,3.55559320447002,215
2002,8,3,"PEC",36,18,"E",586.5,820,2,200,40.6546666666667,19.0033333333333,0.090755,2.2037353313867,215
2002,8,3,"PEC",38,18,"E",557.5,640,3,2800,40.5876666666667,19.0093333333333,0.0902364,31.0296066775714,215
2002,8,8,"PEC",39,18,"E",504,745,NA,NA,40.5308333333333,19.0328333333333,0.090755,NA,220
2002,8,6,"PEC",4,18,"B",84.5,1603,54,1600,41.5658333333333,19.2493333333333,0.0437655,36.558476425495,218
2002,8,8,"PEC",40,18,"E",522.5,610,2,707,40.4853333333333,19.0625,0.0822269,8.59815948308887,220
2002,8,6,"PEC",6,18,"B",97,1454,64,2200,41.4546666666667,19.2618333333333,0.045108,48.7718364813337,218
2002,8,6,"PEC",7,18,"B",89.5,750,12,425,41.2911666666667,19.1705,0.0394912,10.7618912567863,218
2002,8,1,"PEC",75,18,"B",91,2020,52,2200,40.2451666666667,18.5246666666667,0.0443025,49.6585971446307,213
2002,8,1,"PEC",76,18,"B",85.5,1915,35,1250,40.323,18.4375,0.0443025,28.2151120139947,213
2002,8,1,"PEC",77,18,"D",318.5,1725,1,546,40.413,18.6213333333333,0.0902364,6.05077330212641,213
2002,8,2,"PEC",78,18,"E",520.5,1546,NA,NA,40.4683333333333,18.635,0.0934554,NA,214
2002,8,2,"PEC",79,18,"C",123.5,555,50,1500,40.4273333333333,18.5575,0.0433031,34.6395523646113,214
2002,8,8,"PEC",8,18,"B",62,815,34,530,41.1091666666667,19.358,0.044448,11.9240460763139,220
2002,7,30,"PEC",80,18,"A",41,1640,1,187,41.1255,16.9675,0.042423,4.40798623388256,211
2002,8,2,"PEC",81,18,"C",135.5,855,8,144,40.6186666666667,18.4968333333333,0.0453765,3.17344881160953,214
2002,8,2,"PEC",83,18,"C",126,950,22,673,40.647,18.4561666666667,0.044571,15.099504161899,214
2002,8,2,"PEC",84,18,"C",113,750,NA,NA,40.5673333333333,18.5018333333333,0.044571,NA,214
2002,8,1,"PEC",85,18,"D",375.5,1145,3,615,40.6885,18.5076666666667,0.0902364,6.81543146668085,213
2002,8,1,"PEC",86,18,"E",553,1315,NA,NA,40.6445,18.5738333333333,0.0902364,NA,213
2002,8,2,"PEC",88,18,"B",93,1300,20,872,40.575,18.2965,0.0422659,20.6312890533503,214
2002,8,2,"PEC",89,18,"C",127,1045,23,750,40.6678333333333,18.412,0.0430438,17.4241121834039,214
2002,8,2,"PEC",90,18,"C",119,1135,13,718,40.6588333333333,18.3945,0.0433031,16.5807990651939,214
2002,7,31,"PEC",93,18,"C",119,1725,7,468,40.6871666666667,18.3196666666667,0.0448395,10.4372261064463,212
2002,8,1,"PEC",94,18,"D",333.5,1010,1,190,40.7316666666667,18.4495,0.0897178,2.11775143839907,213
2002,7,31,"PEC",95,18,"C",120,1630,18,300,40.7041666666667,18.2861666666667,0.0433031,6.92791047292226,212
2002,8,1,"PEC",96,18,"D",271,635,12,950,40.7451666666667,18.3803333333333,0.0897178,10.5887571919953,213
2002,7,31,"PEC",97,18,"C",109.5,1420,16,973,40.7983333333333,17.9845,0.0448395,21.6996175247271,212
2002,8,1,"PEC",98,18,"E",565.5,815,NA,NA,40.7653333333333,18.4286666666667,0.0902364,NA,213
2002,7,30,"PEC",99,18,"A",48.5,1550,18,422,41.1,17.0111666666667,0.0438924,9.61442071976014,211
2003,7,13,"PEC",1,18,"A",44.5,2030,39,2315,41.6233333333333,19.353,0.043059,53.763440860215,194
2003,7,19,"PEC",10,18,"B",75,1040,22,800,40.8378333333333,19.2558333333333,0.0390096,20.5077724457569,200
2003,6,30,"PEC",100,18,"A",42.5,1910,8,120,41.2028333333333,16.7381666666667,0.0438924,2.73395849850999,181
2003,7,7,"PEC",101,18,"B",59.5,635,36,600,40.8771666666667,17.5453333333333,0.0432285,13.8797321211701,188
2003,7,1,"PEC",102,18,"C",115,1635,13,1500,41.1526666666667,17.1438333333333,0.0430438,34.8482243668078,182
2003,7,1,"PEC",103,18,"C",114,1345,4,220,41.1703333333333,17.1033333333333,0.044571,4.93594489690606,182
2003,7,1,"PEC",104,18,"B",83,1747,42,700,41.1276666666667,17.0701666666667,0.0427845,16.3610653390831,182
2003,6,30,"PEC",105,18,"B",70,1815,8,115,41.2281666666667,16.7945,0.0425252,2.70427887464374,181
2003,7,1,"PEC",106,18,"C",112,1345,9,200,41.2236666666667,17.0058333333333,0.0461148,4.33700243739537,182
2003,7,1,"PEC",107,18,"C",117,1455,6,200,41.2078333333333,17.0688333333333,0.0433031,4.61860698194817,182
2003,7,2,"PEC",108,18,"B",62.5,800,12,235,41.3331666666667,16.5743333333333,0.042423,5.53944794097541,183
2003,7,4,"PEC",109,18,"A",30.5,845,5,410,41.2486666666667,16.5815,0.043059,9.52181889964932,185
2003,7,19,"PEC",11,18,"B",75.5,950,14,510,40.809,19.2435,0.037324,13.6641303182939,200
2003,6,30,"PEC",110,18,"C",130,1410,2,200,41.4621666666667,16.8366666666667,0.0461148,4.33700243739537,181
2003,6,30,"PEC",111,18,"C",110.5,1520,1,80,41.4176666666667,16.8465,0.0430438,1.85857196622975,181
2003,6,30,"PEC",112,18,"B",54,845,6,300,41.3001666666667,16.5833333333333,0.0417473,7.18609347191315,181
2003,6,30,"PEC",113,18,"C",116.5,1310,2,100,41.498,16.8378333333333,0.0430438,2.32321495778718,181
2003,7,10,"PEC",116,18,"E",546.5,805,5,5800,41.5053333333333,17.1501666666667,0.083781,69.2281066112842,191
2003,7,3,"PEC",117,18,"A",38.5,605,5,150,41.7776666666667,16.3476666666667,0.0409694,3.6612691423355,184
2003,7,3,"PEC",118,18,"A",36.5,705,13,150,41.7358333333333,16.3523333333333,0.0409694,3.6612691423355,184
2003,7,19,"PEC",12,18,"B",76,1130,13,200,40.8738333333333,19.2581666666667,0.037324,5.3584824777623,200
2003,7,3,"PEC",121,18,"A",29,755,6,120,41.7015,16.3318333333333,0.0438924,2.73395849850999,184
2003,7,3,"PEC",123,18,"A",43,1205,5,49,41.5331666666667,16.3866666666667,0.042423,1.15503382599062,184
2003,7,3,"PEC",124,18,"A",45.5,1100,3,59,41.6101666666667,16.393,0.042423,1.3907550149683,184
2003,7,3,"PEC",125,18,"A",45,1315,10,104,41.4528333333333,16.417,0.0409694,2.53847993868595,184
2003,7,14,"PEC",126,18,"B",56.5,910,11,150,41.7041666666667,16.4145,0.0417473,3.59304673595658,195
2003,7,2,"PEC",128,18,"B",77,1035,15,316,41.5576666666667,16.5203333333333,0.0437655,7.22029909403526,183
2003,7,4,"PEC",129,18,"B",56,900,15,292,41.6478333333333,16.4223333333333,0.042423,6.88305871814817,185
2003,7,19,"PEC",13,18,"B",77,1235,8,550,40.9286666666667,19.2675,0.038528,14.2753322259136,200
2003,7,14,"PEC",131,18,"B",74.5,700,8,150,41.4778333333333,16.5388333333333,0.0422659,3.5489602729387,195
2003,7,2,"PEC",132,18,"C",128,1522,9,218,41.9101666666667,16.6428333333333,0.0433031,5.03428161032351,183
2003,7,2,"PEC",133,18,"C",125,1435,9,600,41.8795,16.6596666666667,0.0448395,13.3810591108286,183
2003,7,2,"PEC",134,18,"C",115,1345,12,1200,41.8426666666667,16.6635,0.0433031,27.7116418916891,183
2003,7,2,"PEC",135,18,"C",103,1250,12,500,41.8028333333333,16.6371666666667,0.0433031,11.5465174548704,183
2003,7,4,"PEC",136,18,"C",103.5,1635,3,100,41.3395,16.8298333333333,0.0430438,2.32321495778718,185
